id,title,author,rating,tags,volume,image,link
731,Предчувствие конца,Джулиан Барнс,4.1,"['Современная зарубежная литература', 'Букеровская премия', 'Интеллектуальный бестселлер', 'Литература Великобритании', 'Психологическая проза', 'Тайны прошлого', 'Философская проза', 'Экранизированный бестселлер']",160,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/3006415-dzhulian-barns-predchuvstvie-konca.jpg,https://www.litres.ru/dzhulian-barns/predchuvstvie-konca/
732,Тонкая нить,Трейси Шевалье,4.0,"['Историческая литература', 'Современная зарубежная литература', 'Женские судьбы', 'Женские тайны', 'Жизненный выбор', 'Исторические романы', 'Психологическая проза']",380,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/62217202-treysi-shevale-tonkaya-nit.jpg,https://www.litres.ru/treysi-shevale/tonkaya-nit/
733,Пародист,Евгений Водолазкин,3.6,"['Пьесы и драматургия', 'Русская драматургия', 'Современная русская литература', 'Загадочные события', 'Ироничная проза', 'Редакция Елены Шубиной', 'Только на ЛитРес', 'Философская проза']",60,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/55186124-evgeniy-vodolazkin-parodist.jpg,https://www.litres.ru/evgeniy-vodolazkin/parodist/
734,Вот я,Джонатан Сафран Фоер,4.2,"['Современная зарубежная литература', 'Американская литература', 'Интеллектуальная проза', 'Связь поколений', 'Семейная сага']",600,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/27341600-dzhonatan-foer-vot-ya.jpg,https://www.litres.ru/dzhonatan-foer/vot-ya/
735,1Q84. Тысяча Невестьсот Восемьдесят Четыре. Книга 3. Октябрь–декабрь,Харуки Мураками,4.6,"['Современная зарубежная литература', 'Магический реализм', 'Психологическая проза', 'Социальная проза', 'Становление героя', 'Японская проза']",490,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/18394321--.jpg,https://www.litres.ru/haruki-murakami/1q84-tysyacha-nevestsot-vosemdesyat-chetyre-kniga-3-oktyab/
736,Чернобыльская молитва. Хроника будущего,Светлана Алексиевич,4.7,"['Документальная литература', 'Современная русская литература', 'Документальные повести', 'Свидетели эпохи', 'Техногенные катастрофы']",310,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/142296-svetlana-aleksievich-chernobylskaya-molitva-hronika-buduschego.jpg,https://www.litres.ru/svetlana-aleksievich/chernobylskaya-molitva-hronika-buduschego/
737,Лестница в небо,Джон Бойн,4.5,"['Современная зарубежная литература', 'Литература Ирландии', 'Психологическая проза', 'Сатира', 'Судьба человека', 'Философская проза']",410,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/48672914-dzhon-boyn-lestnica-v-nebo.jpg,https://www.litres.ru/dzhon-boyn/lestnica-v-nebo/
738,Похороните меня за плинтусом,Павел Санаев,4.6,"['Современная русская литература', 'Автобиографическая проза', 'Взросление', 'Семейные истории', 'Экранизации']",200,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/121247-pavel-sanaev-pohoronite-menya-za-plintusom.jpg,https://www.litres.ru/pavel-sanaev/pohoronite-menya-za-plintusom/
739,Оскар и Розовая Дама и другие истории (сборник),Эрик-Эмманюэль Шмитт,4.8,"['Современная зарубежная литература', 'Жизненные ценности', 'Позитивная проза', 'Проза жизни', 'Сборник рассказов', 'Французская литература']",270,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/8076553-erik-emmanuel-shmitt-oskar-i-rozovaya-dama-i-drugie-istorii.jpg,https://www.litres.ru/erik-emmanuel-shmitt/oskar-i-rozovaya-dama-i-drugie-istorii/
740,Половина желтого солнца,Чимаманда Нгози Адичи,4.6,"['Современная зарубежная литература', 'Африка', 'Войны', 'Жизненный выбор', 'Мировой бестселлер', 'Нигерийская литература', 'Превратности судьбы']",490,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/17040031-chimamanda-ngozi-adichi-polovina-zheltogo-solnca-17040031.jpg,https://www.litres.ru/chimamanda-ngozi-adichi/polovina-zheltogo-solnca-17040031/
