id,title,author,rating,tags,volume,image,link
979,Сумерки,Лебэл Дан,5.0,"['Боевая фантастика', 'Боевое фэнтези', 'Героическое фэнтези', 'LitRPG', 'Виртуальная реальность', 'Маги и герои', 'Сверхъестественные способности', 'Сражения']",320,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63454682-lebel-dan-sumerki.jpg,https://www.litres.ru/lebel-dan/sumerki/
980,На другом берегу осени. Часть 1,Андрей Никонов,0,"['Городское фэнтези', 'Самиздат', 'Фантастические сериалы']",170,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_330/63454651-andrey-nikonov-na-drugom-beregu-oseni-chast-1.jpg,https://www.litres.ru/andrey-nikonov/na-drugom-beregu-oseni-chast-1/
981,Перерождение,Андрей Сергеевич Назаров,5.0,"['Боевое фэнтези', 'Героическое фэнтези', 'Самиздат', 'Темное фэнтези']",340,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_330/63454597-andrey-nazarov-pererozhdenie.jpg,https://www.litres.ru/andrey-nazarov/pererozhdenie/
982,"Тайна старого парка, или Замок Песочных Часов",Виктория Мясникова,5.0,"['Детские приключения', 'Книги про волшебников', 'Сказки', 'Волшебные миры', 'Волшебные приключения', 'Волшебные существа', 'Самиздат']",60,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63454591-viktoriya-myasnikova-269057-tayna-starogo-parka-ili-zamok-pesochnyh-chasov.jpg,https://www.litres.ru/viktoriya-myasnikova-269057/tayna-starogo-parka-ili-zamok-pesochnyh-chasov/
983,Амайя,Екатерина Викторовна Неженцева,4.8,"['Любовное фэнтези', 'Магические академии', 'Юмористическое фэнтези', 'Волшебные миры', 'Магическая школа', 'Магические способности', 'Романтическое фэнтези', 'Самиздат']",310,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_330/63454583-ekaterina-viktorovna-nezhenceva-amayya.jpg,https://www.litres.ru/ekaterina-viktorovna-nezhenceva/amayya/
984,Иноро. Путеводитель по сказке,Павел Олегович Калачев,0,"['Русское фэнтези', 'Сказки', 'Новый год', 'Самиздат', 'Сказка']",11,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/63454572-pavel-olegovich-kalachev-inoro-putevoditel-po-skazke.jpg,https://www.litres.ru/pavel-olegovich-kalachev/inoro-putevoditel-po-skazke/
985,"Лето, когда ты была невестой",Анастасия Орлова,5.0,"['Любовное фэнтези', 'Драконы', 'Оборотни', 'Проклятия', 'Романтическое фэнтези', 'Самиздат']",160,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_330/63454563-anastasiya-orlova-26905706-leto-kogda-ty-byla-nevestoy.jpg,https://www.litres.ru/anastasiya-orlova-26905706/leto-kogda-ty-byla-nevestoy/
986,Миссия невыполнима? Операция: «Спасти Новый год»,Alice Jenese,5.0,"['Героическое фэнтези', 'Детская проза', 'Волшебные существа', 'Новогодние сказки', 'Новый год', 'Самиздат', 'Чудеса']",12,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_330/63454501-alice-jenese-missiya-nevypolnima-operaciya-spasti-novyy-god.jpg,https://www.litres.ru/alice-jenese/missiya-nevypolnima-operaciya-spasti-novyy-god/
987,Право на Жизнь 2ЧЕР,Дарья Орлова,5.0,"['Любовно-фантастические романы', 'Попаданцы', 'Русское фэнтези', 'Волшебные миры', 'Магические способности', 'Романтическое фэнтези', 'Самиздат', 'Становление героя', 'Черновик']",страниц:,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63454486-darya-orlova-26897192-pravo-na-zhizn-2.jpg,https://www.litres.ru/darya-orlova-26897192/pravo-na-zhizn-2/
988,Полукровка,Мирра Секан,0,"['Любовно-фантастические романы', 'Русское фэнтези', 'Романтическое фэнтези', 'Самиздат', 'Фантастика и фэнтези для подростков', 'Философское фэнтези', 'Эпическое фэнтези']",650,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63454287-mirra-sekan-polukrovka.jpg,https://www.litres.ru/mirra-sekan/polukrovka/
989,Как правильно читать любовное фэнтези,Мария Чарова,4.8,"['Любовное фэнтези', 'Руководства', 'Культура чтения', 'Осознанность', 'Романтическое фэнтези', 'Самиздат', 'Чувственность']",10,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/63454261-mariya-charova-kak-pravilno-chitat-lubovnoe-fentezi.jpg,https://www.litres.ru/mariya-charova/kak-pravilno-chitat-lubovnoe-fentezi/
990,"Путь к себе, или История одного превращения",Наталья Москалева,0,"['Любовное фэнтези', 'Поиск любви', 'Любовная лирика', 'Популярная психология', 'Психология семьи', 'Самиздат']",160,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_330/63454192-natalya-moskaleva-19649762-put-k-sebe-ili-istoriya-odnogo-prevrascheniya.jpg,https://www.litres.ru/natalya-moskaleva-19649762/put-k-sebe-ili-istoriya-odnogo-prevrascheniya/
991,Слеза мироздания,Екатерина Викторовна Неженцева,4.9,"['Городское фэнтези', 'Книги про волшебников', 'Любовное фэнтези', 'Борьба со злом', 'Ведьмы', 'Демоны', 'Магические способности', 'Самиздат']",250,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_330/63453931-ekaterina-viktorovna-nezhenceva-sleza-mirozdaniya-63453931.jpg,https://www.litres.ru/ekaterina-viktorovna-nezhenceva/sleza-mirozdaniya-63453931/
992,Рейн. Испытание Дионаи,Екатерина Викторовна Неженцева,4.9,"['Любовное фэнтези', 'Магические академии', 'Юмористическое фэнтези', 'Волшебные миры', 'Магическая школа', 'Магические способности', 'Романтическое фэнтези', 'Самиздат']",360,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63453908-ekaterina-viktorovna-nezhenceva-reyn-ispytanie-dionai.jpg,https://www.litres.ru/ekaterina-viktorovna-nezhenceva/reyn-ispytanie-dionai/
993,Добровольная пленница,Морвейн Ветер,3.5,"['Исторические любовные романы', 'Историческое фэнтези', 'Любовное фэнтези', 'Исторические романы', 'Любовные испытания', 'Романтическое фэнтези', 'Самиздат']",240,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/63453843-morveyn-veter-18032297-dobrovolnaya-plennica-63453843.jpg,https://www.litres.ru/morveyn-veter-18032297/dobrovolnaya-plennica-63453843/
994,Дневник Зомби из «Майнкрафта». Книга 2. О кроликах и зомби,Зак Зомби,3.0,"['Зарубежная фантастика', 'Зарубежные детские книги', 'Книги для подростков', 'Фанфик', 'Юмористическая фантастика', 'Minecraft', 'Виртуальные миры', 'Зомби', 'Игровые вселенные', 'Книги по играм']",50,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/63453453-zak-zombi-dnevnik-zombi-iz-maynkrafta-kniga-2-o-krolikah-i-zombi.jpg,https://www.litres.ru/zak-zombi/dnevnik-zombi-iz-maynkrafta-kniga-2-o-krolikah-i-zombi/
995,"Серый, клыкастый, влюбленный",Анна Рэй,4.7,"['Короткие любовные романы', 'Любовное фэнтези', 'Эротическое фэнтези', 'Оборотни', 'Романтическая эротика', 'Самиздат', 'Страстная любовь', 'Юмор']",110,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63453303-anna-rey-seryy-klykastyy-vlublennyy.jpg,https://www.litres.ru/anna-rey/seryy-klykastyy-vlublennyy/
996,"Строптивый секретарь, или Невеста для стража",Нина Новолодская,4.5,"['Книги про волшебников', 'Любовное фэнтези', 'Попаданцы', 'Настоящая любовь', 'Приключенческое фэнтези', 'Романтическое фэнтези', 'Юмор']",150,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63453288-nina-novolodskaya-stroptivyy-sekretar-ili-nevesta-dlya-strazha.jpg,https://www.litres.ru/nina-novolodskaya/stroptivyy-sekretar-ili-nevesta-dlya-strazha/
