id,title,author,rating,tags,volume,image,link
2845,Cowboy of Interest,Carla Cassidy,0,"['Короткие любовные романы', 'Триллеры']",260,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/63218375-carla-cassidy-22045575-cowboy-of-interest.jpg,https://www.litres.ru/carla-cassidy-22045575/cowboy-of-interest/
2846,Explosive Alliance,Susan Sleeman,0,"['Короткие любовные романы', 'Современные религиозные течения', 'Триллеры']",230,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/63218345-susan-sleeman-26823010-explosive-alliance.jpg,https://www.litres.ru/susan-sleeman-26823010/explosive-alliance/
2847,A Warriner To Seduce Her,Virginia Heath,0,"['Историческая литература', 'Исторические детективы', 'Исторические любовные романы', 'Современная зарубежная литература']",270,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/63218210-virginia-heath-21286768-a-warriner-to-seduce-her.jpg,https://www.litres.ru/virginia-heath-21286768/a-warriner-to-seduce-her/
2848,В пяти шагах от Рая,Дмитрий Захаров,0,"['Современные детективы', 'Криминальное похищение', 'Опасные приключения', 'Приключенческие боевики', 'Частное расследование']",210,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/63218147-dmitriy-zaharov-6224239-v-pyati-shagah-ot-raya.jpg,https://www.litres.ru/dmitriy-zaharov-6224239/v-pyati-shagah-ot-raya/
2849,Eine offene Rechnung,Angelika Ebeling,0,['Триллеры'],39,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/63218075-angelika-ebeling-eine-offene-rechnung.jpg,https://www.litres.ru/angelika-ebeling/eine-offene-rechnung/
2850,Пандемия паранойи,Андрей Михайлович Глущук,0,['Современные детективы'],220,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63217306-andrey-gluschuk-25124728-pandemiya-paranoyi.jpg,https://www.litres.ru/andrey-gluschuk-25124728/pandemiya-paranoyi/
2851,The Girl Next Door,Phoebe Morgan,0,"['Зарубежная классика', 'Контркультура', 'Современная зарубежная литература', 'Триллеры', 'Юмористическая фантастика']",310,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63216400-phoebe-morgan-21174767-the-girl-next-door.jpg,https://www.litres.ru/phoebe-morgan-21174767/the-girl-next-door/
2852,The Rules,Kerry Barnes,0,"['Зарубежные детективы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",480,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63216395-kerry-barnes-the-rules.jpg,https://www.litres.ru/kerry-barnes/the-rules/
2853,Rodeo Standoff,Susan Sleeman,0,"['Зарубежные любовные романы', 'Короткие любовные романы', 'Современные религиозные течения', 'Триллеры']",210,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63216390-susan-sleeman-26823010-rodeo-standoff.jpg,https://www.litres.ru/susan-sleeman-26823010/rodeo-standoff/
2854,Nothing To Lose,RaeAnne Thayne,0,"['Зарубежные детективы', 'Короткие любовные романы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",240,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/63216230-raeanne-thayne-21306807-nothing-to-lose.jpg,https://www.litres.ru/raeanne-thayne-21306807/nothing-to-lose/
2855,Дом черного мага,Роза Грей,5.0,"['Современные любовные романы', 'Триллеры', 'Эротические романы', 'Предательство', 'Призраки', 'Секс', 'Страсть', 'Эротический триллер']",140,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215646-roza-grey-dom-chernogo-maga.jpg,https://www.litres.ru/roza-grey/dom-chernogo-maga/
2856,I Invited Her In,Adele Parks,0,"['Контркультура', 'Современная зарубежная литература', 'Триллеры', 'Эротические романы', 'Юмористическая фантастика']",430,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215630-adele-parks-i-invited-her-in.jpg,https://www.litres.ru/adele-parks/i-invited-her-in/
2857,Игры под водой,peter ranke,0,"['Боевики', 'Книги о приключениях', 'Триллеры', 'Самиздат', 'Состояние гонки', 'Танки', 'Тюрьма', 'Убийства']",130,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215608-peter-ranke-igry-pod-vodoy.jpg,https://www.litres.ru/peter-ranke/igry-pod-vodoy/
2858,Domino Island,Desmond Bagley,0,"['Исторические приключения', 'Книги о войне', 'Морские приключения', 'Триллеры']",330,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215320-desmond-bagley-domino-island.jpg,https://www.litres.ru/desmond-bagley/domino-island/
2859,The Promise,Katerina Diamond,0,"['Зарубежные детективы', 'Исторические приключения', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",350,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215270-katerina-diamond-the-promise.jpg,https://www.litres.ru/katerina-diamond/the-promise/
2860,The Girl in the Water,A J Grayson,0,"['Зарубежные детективы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",310,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215205-a-j-grayson-21176887-the-girl-in-the-water.jpg,https://www.litres.ru/a-j-grayson-21176887/the-girl-in-the-water/
2861,Little Girl Gone,Stephen Edger,0,"['Зарубежные детективы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",330,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215180-stephen-edger-26830865-little-girl-gone.jpg,https://www.litres.ru/stephen-edger-26830865/little-girl-gone/
2862,Her Turn to Cry,Chris Curran,0,"['Зарубежные детективы', 'Короткие любовные романы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",280,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215145-chris-curran-26825485-her-turn-to-cry.jpg,https://www.litres.ru/chris-curran-26825485/her-turn-to-cry/
2863,Little Secrets,Anna Snoekstra,0,"['Зарубежные детективы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",310,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215120-anna-snoekstra-21184615-little-secrets.jpg,https://www.litres.ru/anna-snoekstra-21184615/little-secrets/
2864,The Classroom,A. L. Bird,0,"['Современная зарубежная литература', 'Триллеры']",280,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215090-a-l-bird-21185095-the-classroom.jpg,https://www.litres.ru/a-l-bird-21185095/the-classroom/
2865,The Girl Who Ran (The Project Trilogy),Nikki Owen,0,"['Зарубежные детективы', 'Мистика', 'Современная зарубежная литература', 'Триллеры', 'Шпионские детективы']",300,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215080-nikki-owen-21233831-the-girl-who-ran-the-project-trilogy.jpg,https://www.litres.ru/nikki-owen-21233831/the-girl-who-ran-the-project-trilogy/
2866,The Choice,Kerry Barnes,0,"['Зарубежные детективы', 'Мистика', 'Современная зарубежная литература', 'Триллеры']",470,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/63215025-kerry-barnes-the-choice-63215025.jpg,https://www.litres.ru/kerry-barnes/the-choice-63215025/
2867,An Aidan Snow SAS Thriller,Alex Shaw,0,"['Зарубежные детективы', 'Исторические приключения', 'Книги о войне', 'Триллеры', 'Шпионские детективы']",320,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63214905-alex-shaw-cold-blood-63214905.jpg,https://www.litres.ru/alex-shaw/cold-blood-63214905/
2868,The Dark Side of the Island,Jack Higgins,0,"['Зарубежная классика', 'Исторические приключения', 'Триллеры']",160,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63214795-jack-higgins-the-dark-side-of-the-island-63214795.jpg,https://www.litres.ru/jack-higgins/the-dark-side-of-the-island-63214795/
