id,title,author,rating,tags,volume,image,link
38,Long drink-3. Стихи,Ольга Рябцева,5.0,['Мифы / легенды / эпос'],50,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/61931556-olga-ryabceva-long-drink-3-stihi.jpg,https://www.litres.ru/olga-ryabceva/long-drink-3-stihi/
39,Судьба. Роман,Лев Голубев-Качура,0,"['Книги о приключениях', 'Русская классика', 'Современные любовные романы']",210,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/61931158-lev-golubev-kachura-sudba-roman.jpg,https://www.litres.ru/lev-golubev-kachura/sudba-roman/
40,Pan Tadeusz,Adam Mickiewicz,0,"['Литература 19 века', 'Польская классика', 'Польская литература', 'Поэмы']",,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/61802375-adam-mickiewicz-pan-tadeusz.jpg,https://www.litres.ru/adam-mickiewicz/pan-tadeusz/
41,Opowieści z 1001 nocy opracowane dla dzieci,Nieznany,0,"['Античная литература', 'Детская познавательная и развивающая литература', 'Книги для подростков', 'Мифы / легенды / эпос', 'Раннее развитие ребенка', 'Сказки с картинками', 'Фольклор и мифология']",,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/61801290-bracia-grimm-opowiesci-z-1001-nocy-opracowane-dla-dzieci.jpg,https://www.litres.ru/bracia-grimm/opowiesci-z-1001-nocy-opracowane-dla-dzieci/
42,Славянские Чертоги,Евдокия Ладинец,4.9,"['Астрология', 'Мифы / легенды / эпос', 'Практическая эзотерика', 'Гороскопы', 'Древние славяне', 'Обереги и талисманы', 'Самиздат', 'Славянская мифология']",37,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/61553476-evdokiya-ladinec-slavyanskie-chertogi.jpg,https://www.litres.ru/evdokiya-ladinec/slavyanskie-chertogi/
43,Wojna i pokój,Лев Толстой,0,"['Русская классика', 'Исторические романы', 'Лев Толстой', 'Русская литература']",,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/61344641-lev-tolstoy-wojna-i-pokoj-61344641.jpg,https://www.litres.ru/lev-tolstoy/wojna-i-pokoj-61344641/
44,Новые проделки близнецов в школе Сент-Клэр,Энид Блайтон,4.4,"['Детская проза', 'Детские приключения', 'Литература 20 века', 'Веселые приключения', 'Детская дружба', 'Детская классика', 'Иллюстрированное издание', 'Книги о детстве', 'Школьная жизнь']",180,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/61297912-enid-blayton-novye-prodelki-bliznecov-v-shkole-sent-kler.jpg,https://www.litres.ru/enid-blayton/novye-prodelki-bliznecov-v-shkole-sent-kler/
45,Силует,Наталена Королева,0,"['Зарубежная классика', 'Литература 20 века', 'Автобіографічна проза', 'Творческое наследие', 'Українська класична література', 'Українська проза', 'Украинская литература']",240,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/61245081-natalena-koroleva-siluet.jpg,https://www.litres.ru/natalena-koroleva/siluet/
46,Сторінка з книги,Наталена Королева,0,"['Зарубежная классика', 'Литература 20 века', 'Автобіографічна проза', 'Творческое наследие', 'Українська класична література', 'Українська проза', 'Украинская литература']",230,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/61244691-natalena-koroleva-storinka-z-knigi.jpg,https://www.litres.ru/natalena-koroleva/storinka-z-knigi/
47,Вітраж,Наталена Королева,0,"['Зарубежная классика', 'Литература 20 века', 'Автобіографічна проза', 'Оповідання', 'Українська класична література', 'Українська проза', 'Украинская литература']",230,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/61244003-natalena-koroleva-vitrazh.jpg,https://www.litres.ru/natalena-koroleva/vitrazh/
48,Szczęście rodzinne,Лев Толстой,0,"['Русская классика', 'Авантюрные приключения', 'Лев Толстой', 'Проза жизни', 'Русская литература']",,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/61202310-lev-tolstoy-szczescie-rodzinne-61202310.jpg,https://www.litres.ru/lev-tolstoy/szczescie-rodzinne-61202310/
49,Nowe baśnie z 1001 nocy,Opracowała Elwira Korotyńska,0,"['Античная литература', 'Детская фантастика', 'Детские приключения', 'Книги для подростков', 'Мифы / легенды / эпос', 'Захватывающие приключения', 'Фольклор и мифология']",,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/61200270-opracowala-elwira-korotynska-24861237-nowe-basnie-z-1001-nocy.jpg,https://www.litres.ru/opracowala-elwira-korotynska-24861237/nowe-basnie-z-1001-nocy/
50,"Chodźcie w światłości, dopóki jest światłość. Ходите в свете, пока есть свет",Лев Толстой,0,"['Русская классика', 'Двуязычная литература (билингва)', 'Лев Толстой', 'Русская литература']",,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/61200030-lev-tolstoy-chodzcie-w-swiatlosci-dopoki-jest-swiatlosc-hodite-v-svete-pok.jpg,https://www.litres.ru/lev-tolstoy/chodzcie-w-swiatlosci-dopoki-jest-swiatlosc-hodite-v-svete-pok/
51,Robotnik Emeljan i pusty bęben. Работник Емельян и пустой барабан,Лев Толстой,0,"['Русская классика', 'Двуязычная литература (билингва)', 'Лев Толстой', 'Русская литература']",,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/61197930-lev-tolstoy-robotnik-emeljan-i-pusty-beben-rabotnik-emelyan-i-pustoy-barab.jpg,https://www.litres.ru/lev-tolstoy/robotnik-emeljan-i-pusty-beben-rabotnik-emelyan-i-pustoy-barab/
52,Popioły,Stefan Żeromski,5.0,"['Классическая проза', 'Борьба за независимость', 'Испытания', 'Польская классика', 'Польская литература']",,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/61163960-stefan-zeromski-popioly-61163960.jpg,https://www.litres.ru/stefan-zeromski/popioly-61163960/
53,Трагедія в трьох діях,Агата Кристи,0,"['Зарубежная классика', 'Зарубежные детективы', 'Классические детективы', 'Английские детективы', 'Знаменитые сыщики', 'Классика детектива', 'Криминальные детективы', 'Расследование убийств']",190,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/61139403-agata-kristi-tragediya-v-troh-diyah.jpg,https://www.litres.ru/agata-kristi/tragediya-v-troh-diyah/
54,Поклик пращурів,Джек Лондон,0,"['Зарубежная классика', 'Американская классика', 'Книги о животных', 'Рассказы о животных', 'Собаки', 'Собачья жизнь', 'Экранизации']",230,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/61137032-dzhek-london-poklik-praschuriv.jpg,https://www.litres.ru/dzhek-london/poklik-praschuriv/
55,Музика води,Том Бойл,0,"['Зарубежные приключения', 'Исторические приключения', 'Литература 20 века', 'Авантюрные приключения', 'Опасные приключения', 'Остросюжетные романы', 'Роман-путешествие', 'Экспедиции']",710,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/61129471-t-koragessan-boyl-muzika-vodi.jpg,https://www.litres.ru/t-koragessan-boyl/muzika-vodi/
56,Мисливські усмішки,Остап Вишня,0,"['Зарубежная классика', 'Юмористическая проза', 'Байки', 'Забавные истории', 'Охотничьи рассказы', 'Українська класична література', 'Юмор']",320,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/61127502-ostap-vishnya-mislivski-usmishki.jpg,https://www.litres.ru/ostap-vishnya/mislivski-usmishki/
57,Метелик,Анри Шарьер,0,"['Зарубежные приключения', 'Литература 20 века', 'Авантюрные приключения', 'Криминальные драмы', 'Настоящие мужчины', 'Свобода', 'Справедливость', 'Судьба человека', 'Экранизированный бестселлер']",680,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/61126027-anri-sharer-metelik.jpg,https://www.litres.ru/anri-sharer/metelik/
58,Сказки про Мушонка и его друзей,Юрий Дмитриев,5.0,"['Литература 20 века', 'Сказки', 'Советская литература', 'Семейное чтение', 'Сказки о животных', 'Сказки с картинками']",22,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/61087716-uriy-dmitriev-skazki-pro-mushonka-i-ego-druzey.jpg,https://www.litres.ru/uriy-dmitriev/skazki-pro-mushonka-i-ego-druzey/
59,Подорожі Лікаря Дуліттлa. Підготовка,Хью Лофтинг,0,"['Детские приключения', 'Зарубежная классика', 'Классика приключенческой литературы', 'Литература 20 века', 'Сказки', 'Детская классика', 'Книги о животных', 'Невероятные приключения', 'Семейное чтение']",100,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/61086862-hugh-lofting-15728279-podorozhi-likarya-dulittla-pidgotovka.jpg,https://www.litres.ru/hugh-lofting-15728279/podorozhi-likarya-dulittla-pidgotovka/
60,Нарцис і Ґольдмунд,Герман Гессе,0,"['Зарубежная классика', 'Литература 20 века', 'Немецкая классика', 'Світова література', 'Философские притчи']",330,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/61084887-german-gesse-narcis-i-g-oldmund.jpg,https://www.litres.ru/german-gesse/narcis-i-g-oldmund/
61,Гра в бісер,Герман Гессе,0,"['Зарубежная классика', 'Литература 20 века', 'Немецкая классика', 'Світова література', 'Сюрреализм', 'Философская проза']",670,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/61084126-german-gesse-gra-v-biser.jpg,https://www.litres.ru/german-gesse/gra-v-biser/
62,The Surprising Adventures of Baron Munchausen / Приключения барона Мюнхгаузена. Уровень 1,Рудольф Эрих Распе,0,"['Зарубежная классика', 'Литература 18 века', 'Elementary level', 'Адаптированный английский', 'Книги для чтения на английском языке', 'Немецкая классика', 'Плутовской роман']",90,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/61080386-rudolf-erih-raspe-the-surprising-adventures-of-baron-munchausen-prikluchen.jpg,https://www.litres.ru/rudolf-erih-raspe/the-surprising-adventures-of-baron-munchausen-prikluchen/
63,Метафізика,Аристотель,0,"['Античная литература', 'Книги по философии', 'Древние философы', 'Основы философии']",370,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/61079201-aristotel-metafizika-61079201.jpg,https://www.litres.ru/aristotel/metafizika-61079201/
64,The Beautiful and Damned / Прекрасные и обреченные. Уровень 4,Фрэнсис Скотт Фицджеральд,3.0,"['Зарубежная классика', 'Литература 20 века', 'Upper-Intermediate level', 'Адаптированный английский', 'Американская классика', 'Книги для чтения на английском языке']",170,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/61076137-frensis-skott-ficdzh-the-beautiful-and-damned-prekrasnye-i-obrechennye-uro.jpg,https://www.litres.ru/frensis-skott-ficdzh/the-beautiful-and-damned-prekrasnye-i-obrechennye-uro/
65,Таємний сад,Фрэнсис Элиза Бёрнетт,0,"['Детская проза', 'Зарубежная классика', 'Зарубежные детские книги', 'Английская литература', 'Воспитание чувств', 'Детская классика', 'Книги о детстве', 'Психологическая проза', 'Світова література']",230,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/60984531-frensis-eliza-bernett-55941-taiemniy-sad.jpg,https://www.litres.ru/frensis-eliza-bernett-55941/taiemniy-sad/
66,Листи до Феліції (1912),Франц Кафка,0,"['Документальная литература', 'Зарубежная классика', 'Литература 20 века', 'Зарубіжна література', 'Личная переписка', 'Немецкая классика', 'Письма']",220,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/60984263-franc-kafka-listi-do-feliciyi-1912.jpg,https://www.litres.ru/franc-kafka/listi-do-feliciyi-1912/
67,Свиное ухо. Игровые стихи для фольклорных групп,Валентина Полозова,0,['Мифы / легенды / эпос'],6,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/60972786-valentina-polozova-svinoe-uho-igrovye-stihi-dlya-folklornyh-grupp.jpg,https://www.litres.ru/valentina-polozova/svinoe-uho-igrovye-stihi-dlya-folklornyh-grupp/
68,Серебряный рубль,Владимир Одоевский,0,"['Детская проза', 'Литература 19 века', 'Детская классика', 'Семейное чтение']",26,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/60933717-vladimir-odoevskiy-serebryanyy-rubl-60933717.jpg,https://www.litres.ru/vladimir-odoevskiy/serebryanyy-rubl-60933717/
69,Притчи. Большая книга. Мудрость всех времен и народов,,0,"['Духовная литература', 'Зарубежная старинная литература', 'Русская классика', 'Жемчужины мудрости', 'Народная мудрость', 'Поучительные истории', 'Притчи', 'Философская проза']",470,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/60828172-sbornik-pritchi-bolshaya-kniga-mudrost-vseh-vremen-i-narodov.jpg,https://www.litres.ru/sbornik/pritchi-bolshaya-kniga-mudrost-vseh-vremen-i-narodov/
70,Тимур и его команда,Аркадий Гайдар,0,"['Детская проза', 'Детские приключения', 'Книги для подростков', 'Литература 20 века', 'Советская литература', 'Детская классика', 'Книги о детстве', 'Сборник рассказов', 'Советское детство', 'Школьная программа']",180,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/60828008-arkadiy-gaydar-timur-i-ego-komanda-60828008.jpg,https://www.litres.ru/arkadiy-gaydar/timur-i-ego-komanda-60828008/
71,"Будьте готовы, Ваше высочество!",Лев Кассиль,5.0,"['Детская проза', 'Книги для подростков', 'Литература 20 века', 'Советская литература', 'Великая Отечественная война', 'Иллюстрированное издание', 'Социальная проза', 'Становление героя', 'Школьная жизнь']",250,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/60817063-lev-kassil-budte-gotovy-vashe-vysochestvo-60817063.jpg,https://www.litres.ru/lev-kassil/budte-gotovy-vashe-vysochestvo-60817063/
72,Покаяние. Драматический монолог,Наталия Ивановна Курсевич,3.0,"['Духовная литература', 'Пьесы и драматургия', 'Русская классика', 'Драматический театр', 'Литературные сценарии', 'Самиздат']",27,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_330/60728342-nataliya-ivanovna-kursevich-pokayanie-dramaticheskiy-monolog.jpg,https://www.litres.ru/nataliya-ivanovna-kursevich/pokayanie-dramaticheskiy-monolog/
73,Пьесы,Александр Островский,0,"['Литература 19 века', 'Пьесы и драматургия', 'Русская классика', 'Иллюстрированное издание', 'Пьесы']",360,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/60516962-aleksandr-ostrovskiy-pesy.jpg,https://www.litres.ru/aleksandr-ostrovskiy/pesy/
74,Путник и лунный свет,Антал Серб,0,"['Зарубежная классика', 'Литература 20 века', 'Литература Венгрии', 'Ироничная проза', 'Истории о любви', 'Повороты судьбы', 'Психологическая проза']",250,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/60242591-antal-serb-putnik-i-lunnyy-svet.jpg,https://www.litres.ru/antal-serb/putnik-i-lunnyy-svet/
